indx,baseline_results,std_scale_results,min_max_results,robscale_results,pwr_transform_results,quant_transfmr_results
250,0.5935571454687271,0.7429917316939675,0.7154203516874331,0.6809593360322046,0.7549415129153582,0.7175855904677599
251,0.6096199663613019,0.7225943444191805,0.6784947690508067,0.6971439961111195,0.7375672165007972,0.7115741946515124
252,0.5823422692998037,0.7122224778528319,0.6851430716330418,0.629022178509213,0.7208317651431045,0.699892654117161
253,0.5910692155626872,0.7057639770277815,0.6823949589841525,0.6240687795032527,0.7259671261718001,0.6827104845150334
254,0.5837434878112789,0.740722920674151,0.6860453071494463,0.6530767118409984,0.7445730514645428,0.7161761660781903
255,0.5855654801570507,0.7389873425501835,0.6942713041264933,0.624796627558482,0.7372568656955877,0.7154816592586726
256,0.560508512564508,0.7370721171894513,0.7038609051876243,0.6540226691844895,0.7418771400714237,0.7139926156260687
257,0.6073913299837336,0.7114633100200646,0.6886355266951937,0.6133740609494021,0.7269898060025265,0.719000864220838
258,0.6034147245658568,0.7313248244668399,0.7020673084745354,0.6272968137605056,0.7311587752522003,0.7184403260277018
259,0.5971387408904216,0.7059428014563318,0.695092199059257,0.6264460912196147,0.7273134759679944,0.6949968018493526
260,0.6171673510084632,0.7304503256055477,0.6682299653198805,0.7131153530724099,0.7317190386472017,0.6865571656952293
261,0.5992323050870094,0.7215162951933334,0.7130136836130616,0.6806763144355702,0.7315468978915417,0.7190815069657442
262,0.5790389704696164,0.71225037880785,0.6705673177579251,0.660369659720177,0.7108313009025308,0.6823544770123743
263,0.5732941846972368,0.7331967538546625,0.7201754649985267,0.6346564442535948,0.7411929988677726,0.7191712238577737
264,0.5863305998601832,0.7123539543522815,0.7012452312026096,0.6183361990863895,0.7186228518980612,0.7045359374209346
265,0.5810916488917813,0.7458419689469935,0.6940226266676447,0.6353381517534449,0.7513557214748265,0.7360818611931238
266,0.6159713379808869,0.6998637814419004,0.694435078274986,0.6202015184839638,0.72576321118993,0.7110669930271781
267,0.5780581040833406,0.708190411478623,0.6659860317533914,0.6631536744773792,0.7291423740363958,0.6974753378882147
268,0.618907277362507,0.7537908018949174,0.6959958420179895,0.7096778171273168,0.754948839827018,0.7159482449806435
269,0.5838241544748408,0.7483229622940718,0.6967508624321654,0.6816621545199733,0.7578884079237239,0.7287767275173774
270,0.5879501723567744,0.7153457883207464,0.6816223576144254,0.6206945489264691,0.7225829959701757,0.6967564845808797
271,0.593943626084268,0.7314567044350475,0.6886343063781877,0.6224896434096213,0.7388925239700688,0.7088623521690292
272,0.5934655445394634,0.7367640778809776,0.6770125469515693,0.6396533266929519,0.7384359796662733,0.7047776280447496
273,0.6044945447815399,0.7025560397511511,0.6920246395499624,0.5975897009132968,0.7188900678704734,0.7008213991195344
274,0.5202097204555994,0.7224203777344613,0.6741356680674059,0.652926750606281,0.7289175049347565,0.6923489048831216
275,0.5749353964779573,0.7497582224056792,0.6931780585178396,0.6321774570372863,0.7470079574941602,0.7071803661685684
276,0.5881147452707568,0.7288950867840605,0.6812468548770033,0.6702054758631727,0.7126152336884116,0.6955621753637061
277,0.5290998317076245,0.718085205321943,0.6811449010757771,0.6613407511159777,0.7310898254922454,0.6965394770136564
278,0.6015373059628507,0.7331157075096126,0.7124769231753828,0.6178984668313467,0.7460193331319697,0.7182861878788761
279,0.6069555444966286,0.7396632438045593,0.7113966223542192,0.695523002193695,0.7442235900471477,0.7230356831809124
280,0.5356997863420981,0.718611703963492,0.6750743679043396,0.6039454816612267,0.7173234427044065,0.6886871844480412
281,0.5632504856006906,0.7355364641133171,0.6863737762467225,0.6554894884164394,0.7304219310600673,0.710372100831586
282,0.5309791814124688,0.7308876841785148,0.6926928400608507,0.626618521422501,0.7333687449697409,0.7270122055864164
283,0.5547898106898119,0.7237395545704477,0.6718713649266992,0.6283664340545074,0.7205410406582521,0.7112115036883893
284,0.6154985202659385,0.7304118308962326,0.6873936892519443,0.6710868159510304,0.7253112432132504,0.7017796111919542
285,0.5779449468266046,0.7350708410803908,0.6982688312354782,0.6429151146089239,0.732755582579081,0.7108202540591021
286,0.5880741109086705,0.7166429888227481,0.660232938994024,0.6128751842164105,0.7334311092487225,0.7014801170548017
287,0.5620988202888585,0.7062731715337011,0.681049613029938,0.6053678904368036,0.7213195500053524,0.6814588421978266
288,0.5570602375705831,0.7423314107573281,0.6871921416790923,0.6712719252956227,0.7418175696219029,0.7230074478568498
289,0.5551519679785772,0.6922106878162823,0.6731451929665576,0.6130132022597393,0.7211852699507136,0.6943475186080894
290,0.6080776369814622,0.7450591031859206,0.6803818736013444,0.6300473786322158,0.7403115617304042,0.6912959469203708
291,0.5925477825662455,0.7236870515617027,0.6818819828377307,0.6810116695929236,0.733825663209838,0.7117320561825546
292,0.6323160566948646,0.7077521143036933,0.6833228734512452,0.6554523276464925,0.7182996587165961,0.6915955397758001
293,0.6005271968081323,0.7164921398796713,0.671433837061802,0.6609813062932665,0.7256857481311284,0.6982725506904129
294,0.6154348760606181,0.7259713554088881,0.6597468021046964,0.6516439968693307,0.7239913772345622,0.6777847734090197
295,0.5819043064662907,0.7005937486331912,0.677132236613699,0.6219971959650031,0.715206859731977,0.6829437585758863
296,0.5620433955017264,0.7013376698494427,0.6883682555172064,0.6560465234713699,0.7332599958086357,0.6988159467377381
297,0.6041171177367053,0.70204024394636,0.709395242661383,0.6155855037117742,0.7288235061069221,0.7110050745595707
298,0.6153135037897071,0.741319900890755,0.7145785047287239,0.6942754271713388,0.7491448042920412,0.7146866571236632
299,0.5945229430329526,0.7059160084304057,0.6684148629765645,0.6832986462034794,0.7114217226040018,0.6833470392012205
300,0.5740293815590503,0.7349388911723305,0.6740593092839285,0.6902229076749196,0.7311743742028961,0.703599116851973
301,0.6000298565861873,0.6914115827472143,0.6899624191750184,0.6022826482708585,0.7165146659427429,0.6994928359366893
302,0.5848821094948617,0.7464051700704837,0.6943696715066452,0.6536857723854669,0.7609780553046995,0.739273986352862
303,0.5812563652930874,0.7253203858507933,0.6989400448481613,0.6290267692255155,0.741757712431241,0.7087938185838251
304,0.6162438528049861,0.7505128833495861,0.723507415220905,0.6772567956706829,0.7508648080005783,0.7216617655092458
305,0.595069028358481,0.7013152440402378,0.6729659561353112,0.6731350552436435,0.7236102577257542,0.6923341911086528
306,0.5982842318150874,0.7104141101685068,0.6732376219142671,0.6301353812127983,0.7044537598151757,0.6949591173206914
307,0.6104849744201002,0.733620052291519,0.6693344817378897,0.6313909191613417,0.7507543162361056,0.7174332689306439
308,0.5665333092853254,0.7017418091878347,0.690589552441712,0.6117916241292076,0.7158723408123722,0.7070644085544506
309,0.5975320896866012,0.7056101033842263,0.682955942039599,0.6481712225255113,0.7109768505690678,0.6962629618424248
310,0.5495636925344807,0.7288519019349431,0.6699201747744803,0.6292247560975838,0.731988381070526,0.7052050640336192
311,0.5976502322400968,0.7404985127365639,0.7082085737519883,0.6429391748650757,0.736403760601897,0.7119359943464431
312,0.6164548481422135,0.7304423480741149,0.7019649837071418,0.6306752485375663,0.7491395673561423,0.7147864984346782
313,0.5798383162172385,0.7301178793261711,0.6698342578069335,0.6423849212108115,0.7261777436089655,0.6973668845551135
314,0.6129201112121166,0.7144819554342724,0.6783243575720744,0.6456196340611363,0.723290864040746,0.6909287549321682
315,0.6100269139193644,0.7339071284664209,0.6752096361036498,0.6625241775379088,0.7351770803563293,0.7000321547354043
316,0.6006985786554463,0.7002958214893725,0.6969817702606859,0.6089016697114232,0.7149990233042389,0.7018279468732596
317,0.5940155421855744,0.7134955138926175,0.687781554613071,0.6383814548070406,0.7256087897252895,0.7120263714832858
318,0.5848679942512544,0.7192722666677296,0.6849254491559601,0.6475271623645339,0.7240082935454306,0.7101608263133917
319,0.6393204280014252,0.7324810046795226,0.6957178207856642,0.6779885786206006,0.7361698487990164,0.7060644561205984
320,0.5994728056898238,0.7161286857689827,0.6887122669355987,0.6379885377522514,0.7345662254950123,0.7070721623271646
321,0.594519037994886,0.7562565940355415,0.6881014034192814,0.6915811749640585,0.754150463667647,0.7156220497219221
322,0.5254622122302246,0.7467033599924304,0.6787857784195523,0.6376583153885322,0.7317717082937213,0.7004701705897529
323,0.5910953246050831,0.7500017872194896,0.7260508274376185,0.6709734063291599,0.7543832821197703,0.7259850203243972
324,0.5570075334659408,0.7338776923331385,0.6841918285700399,0.6662595458779323,0.7368364959444595,0.7020737295211988
325,0.6164774468606874,0.739630639454773,0.686445083625963,0.6265363850437095,0.7424663817516992,0.7053600726227574
326,0.5448677400983704,0.7413396213930687,0.6671091942814629,0.6642137854202437,0.7490099539337919,0.7159875955012349
327,0.5922142769624229,0.7317015643484993,0.6929663710636829,0.6846614511709457,0.7266546737567952,0.7004663651691942
328,0.5689578912359855,0.7034142564462679,0.6718702299021212,0.6069551673173945,0.7100921913846115,0.6797966929922108
329,0.5806760139318288,0.7207468642435751,0.6749860787716098,0.6312487128713681,0.7284711406509563,0.6948921685995624
330,0.5199340505571491,0.7221446914833114,0.6951251429563432,0.632675272242469,0.7106517116747882,0.6949399672223175
331,0.6214302285852559,0.7222277311135161,0.6942637395070788,0.642403334803909,0.7395843552363274,0.7153715234565661
332,0.5615582525273264,0.7200811285311899,0.6763365689642452,0.6491371659712589,0.7297412105205802,0.7119352787984878
333,0.5901232667120625,0.724759740926981,0.7042136312211172,0.6350444076166212,0.7394238041810413,0.6981114931743897
334,0.6035029947281597,0.7298136245119394,0.6640373694973165,0.6913685789906994,0.7227805062310677,0.6969042735140635
335,0.5653666057415299,0.6948534016693194,0.6791800514997771,0.6325772420409481,0.7042123841980226,0.6891087823893107
336,0.5913345600030963,0.7502169342694761,0.7059736179345121,0.6220775139787984,0.7567591574426555,0.7247938989193597
337,0.6182013155715393,0.7238448710599688,0.6918855652529582,0.6428104743070021,0.7418433202903904,0.7093361142793724
338,0.6256970123740889,0.7249605252817146,0.689300576662218,0.6697768415467698,0.7407363790660393,0.7054554879560426
339,0.5532701909497375,0.7375535374718676,0.7009362031879562,0.6264973378224789,0.7334283202619931,0.733330158391882
340,0.595454486850262,0.724059782786934,0.7214157508132967,0.6228793110806057,0.7375850047068339,0.7256139156476517
341,0.5833131429158328,0.7367436507112838,0.6874469576170407,0.6316501811857089,0.7427959673313563,0.7024571544019823
342,0.6125997794646035,0.7436168329243925,0.6878562584054686,0.6301239104673986,0.756152040780511,0.706257402315612
343,0.6054349689155026,0.7296332685716312,0.7152089136285327,0.6802075482559509,0.7348337202651847,0.7206397751917399
344,0.5476417025469553,0.71211775831535,0.6844397539712981,0.6561268377232918,0.7166731117006456,0.702060673695665
345,0.5727350297843936,0.7398415298058618,0.6857758863813513,0.628173779038058,0.740215545835824,0.720143769502187
346,0.5909909463021876,0.7298439200599728,0.6653448649289233,0.6147506378772933,0.7236422822766887,0.6917032734676419
347,0.6504514531070844,0.7413832140888138,0.6976385254495179,0.6541025206889832,0.7482903104004422,0.7009962606252186
348,0.5920501243477553,0.7270914174984895,0.7134176352125402,0.6282662296726651,0.7433195029863279,0.6960177041580247
349,0.5974703425115804,0.7256892573197041,0.7035330174414178,0.6390604814916236,0.7470410475250505,0.7135269779137113
350,0.6137297447856409,0.7243118824158111,0.6959063054307632,0.6397983959723698,0.7315993729142668,0.7137157675831132
351,0.6327589464813589,0.7281636245316055,0.680896959273164,0.6607019022728314,0.7241798737432638,0.6879127581864714
352,0.6194175082195974,0.7280723669504495,0.721426877712471,0.6350436063775798,0.7491573487878596,0.7075956093998081
353,0.5990381181888976,0.7515899090052595,0.7383418843810313,0.6190760301189326,0.7526530555197043,0.7258762984266933
354,0.5953469816764757,0.7299694231285818,0.7209946190277448,0.6212783710323693,0.7422985428351674,0.7297021168270018
355,0.5938375342900597,0.7385294597438907,0.6940606554197526,0.6651893959906997,0.7457884027057573,0.6966807325692574
356,0.5817129961912421,0.7287685701293249,0.6966506465051044,0.6476576379294128,0.7382162370679456,0.7158702044329752
357,0.6048240070747575,0.7545524436874406,0.7096268342360913,0.6358565076641167,0.7510132004078384,0.7299203531002375
358,0.6194247933276888,0.7395797043190494,0.7119550223728207,0.6510440215301886,0.7396255628019637,0.7117119001008985
359,0.6397531193962005,0.7315593821469383,0.706365549414469,0.6321609885112817,0.7411483694562219,0.6996987118803454
360,0.5978035487882449,0.7235035188324153,0.7077370067348273,0.6406895207281333,0.7318666383897374,0.689760840147792
361,0.5903318937957843,0.7118963561991903,0.6679322396302497,0.6580816775749312,0.7180537540429113,0.692493255139476
362,0.6242914120143488,0.7150959610992054,0.6999500788665073,0.6690607967367642,0.7405216689707446,0.7211619126411518
363,0.6121812843249469,0.7158497552675158,0.6761384525154153,0.658190736039312,0.7194624257144857,0.6925726918104941
364,0.5914547579566074,0.7304502055884916,0.7246232849680504,0.6494457881387137,0.739831818529586,0.7100447051721258
365,0.5631554737733074,0.707231732352482,0.6360742214013184,0.6517408806232309,0.7163875515198758,0.6757650304419812
366,0.6217213114250357,0.7211395865325942,0.6868247163823905,0.6484832340779866,0.7357819389236829,0.7157353005776187
367,0.600483617633091,0.7022212627239348,0.6535026747577155,0.6283047416710038,0.7003144730375441,0.6769904958515774
368,0.5828317516571647,0.7210348849913033,0.6781255233229639,0.6213304390023036,0.7246236978578131,0.7087825712725697
369,0.61009909710059,0.744402077692553,0.6805163655688526,0.6621738584506586,0.7488168545193824,0.7049218701665813
370,0.5876479502522113,0.7235950703355177,0.6633997235923627,0.6577407327978032,0.7178672461377434,0.6899089690351705
371,0.570728532466263,0.7536862117663845,0.710433879399791,0.6466754657341182,0.7558728364242429,0.7342740764061004
372,0.5480087904779762,0.7276605180642266,0.6775285674913102,0.628588859134617,0.7252650014297691,0.7027927749207077
373,0.5479538173452273,0.6904128104137569,0.6689567315969427,0.6198188204677607,0.7054509728666585,0.6828794276578761
374,0.5401402657264872,0.7212057277835543,0.6873518257214902,0.6494883506614622,0.7314842807264379,0.7038276316835935
375,0.5563668206979845,0.7210631052277607,0.70438546458575,0.6370321029356876,0.7141283319097479,0.7143365015228358
376,0.5742982243953649,0.7281003474566489,0.688585657195983,0.6301703832737985,0.7312708302282827,0.6990660040286316
377,0.6128765259338543,0.7128377316169084,0.6701798166301904,0.6600931225553287,0.7280005290598681,0.696161574779604
378,0.5948716194006443,0.7128758630536625,0.681747433258528,0.6738810474859498,0.720275580312714,0.7026624556319258
379,0.5621004756848892,0.7369955667035047,0.7032790972286286,0.6415745638426594,0.7544194853281232,0.73666379028068
380,0.581104669008168,0.7383855533213789,0.6876986503593537,0.6602508968399462,0.7281964039201964,0.709934580064662
381,0.5892180483508825,0.7181640233065965,0.6650728047566113,0.6102298882245321,0.7446300815323348,0.7048269292521093
382,0.6060111469864389,0.7315905647794049,0.7140951872174978,0.6371491682793123,0.7529260337429898,0.7236932234329551
383,0.5836998156294312,0.735787470800685,0.6772996144035274,0.6670185266701025,0.7364505582021333,0.701584253629852
384,0.6093420090706955,0.7399897342379915,0.7312203542970889,0.6355256150272812,0.7520007323869581,0.732260053457472
385,0.6011943912863154,0.7632157439189132,0.7017610105031579,0.646342802938274,0.7517770182037548,0.7378905020091706
386,0.5952898280533854,0.7437670081113662,0.7277121735564095,0.6346062322695404,0.7660699748236449,0.7200578666521538
387,0.5830334759869589,0.7448539213406138,0.6829668948880184,0.611313842974973,0.7482516369130634,0.7256018724405063
388,0.5763249552039561,0.7380817179854071,0.7088912024573361,0.612796133851447,0.7391233814463876,0.7174324560337754
389,0.5813558142431751,0.7108805420761138,0.7001165640357147,0.6493759862987096,0.7144281138196309,0.713839053083024
390,0.611263648356072,0.7467556546478322,0.7006382785839957,0.6439257569783055,0.7655958200423301,0.7268029211328022
391,0.6147735249150662,0.717105819696105,0.6949937528851795,0.6371216406657298,0.719554713977807,0.6878003002891718
392,0.5985570543936207,0.7205654070935458,0.695394393215558,0.6185957788375733,0.729357274369788,0.722129786379706
393,0.6206429049254262,0.7215274117624485,0.6779005402370393,0.6926509810706046,0.7349038263720316,0.6941956612252158
394,0.5996030075351237,0.7388027332430864,0.6767594477104154,0.6525288860618469,0.742183524719941,0.6882769181503917
395,0.5619574273418388,0.6968437451888627,0.6575766204496816,0.6613584288211248,0.7131973572956981,0.6800074534956325
396,0.6238959337437092,0.7221061520835351,0.6991496823460907,0.6332817776800896,0.7314258837138623,0.7030857114627821
397,0.5946432028200848,0.7338655269478862,0.6829379833582451,0.6452228840038496,0.7402470719309511,0.6819372610322849
398,0.5738838366761522,0.7293970675314203,0.6728644326666143,0.6082518898950332,0.7271054947805226,0.691952230239866
399,0.6121822590843418,0.7355685498636627,0.7153073247858448,0.6425232964297729,0.7430870539781351,0.720265479812691
400,0.5811602362487325,0.753254985355488,0.6968334749420244,0.6747600112312607,0.7607304180209554,0.7179143629751122
401,0.5982234551641306,0.7324384830063161,0.6899332022761071,0.6328984948574577,0.7294807145788943,0.7013744364064833
402,0.5849799375657246,0.7282728209157083,0.6603193821861117,0.6655547937529696,0.7351059047160275,0.7060731621364662
403,0.5559611032085954,0.7208801734190311,0.6924747324369549,0.6031019355644753,0.7305782932508705,0.7094509625671515
404,0.5964395930263952,0.7252947257651885,0.6717497382048623,0.6199532942562233,0.7250719372325797,0.6966637659420523
405,0.5733604720410204,0.7472040043200149,0.7057366578995417,0.6551536896970697,0.7479584557010976,0.7307699644677738
406,0.5922204771544513,0.7231776207147824,0.7099690109345878,0.6906825852299232,0.7453217375768321,0.7171015660828667
407,0.5875889943719095,0.7362514617078544,0.6525448338893683,0.6215793846026413,0.7212549515556584,0.6956973757926059
408,0.6229441990881392,0.7309033636526323,0.6934301563506073,0.6972956898008741,0.7365539819975271,0.7143788682960109
409,0.5779202898888075,0.7212725670427503,0.6745896056628671,0.672366597100716,0.7298889006086043,0.7144220275100746
410,0.5530650963780738,0.7209638023218405,0.7248535028613112,0.618829534026122,0.7318012050301165,0.7150417812505537
411,0.5735603163160149,0.742559434887375,0.689791547264778,0.6571914055856635,0.7454947124604521,0.7037135619836478
412,0.5905505764041955,0.7068772743326,0.6847459455176439,0.6274341737554766,0.7282121510657761,0.7036343910567482
413,0.6053931664751765,0.7259374170693897,0.7006762432803434,0.6446427830934313,0.7344574729709472,0.709608067698599
414,0.5828133887109136,0.6872616707984647,0.663920476509076,0.6097549785871426,0.6992499015671444,0.6940128942575888
415,0.6230790018111182,0.7137976127836987,0.671703933729247,0.6676549973352486,0.7188730159993421,0.686047236812494
416,0.5980616066370559,0.7372249667292592,0.689031405057818,0.6196317023556902,0.7346966362320385,0.7252144488833517
417,0.5831658445543213,0.7430481552744701,0.6919469339663067,0.632612589665135,0.7358528454352652,0.7197708356788264
418,0.6280615236130792,0.7291157431752123,0.693944856978448,0.6779661968256939,0.7323307561361698,0.6919582861958082
419,0.5906909924178247,0.720646999294582,0.6934922740244776,0.6568090027574734,0.716203386040175,0.6851679097161899
420,0.6115632719581968,0.7121340681603658,0.6817874962357363,0.6330439296035897,0.7232508329843602,0.6950927140149074
421,0.594947553314873,0.7344050979090303,0.7068592590760007,0.6249867028805299,0.7342143666466713,0.7205218830235454
422,0.588633741637574,0.7144918176254843,0.6979090664105513,0.6305753536211846,0.7231655240540694,0.7013796150297623
423,0.5489869164156056,0.7192796025620339,0.7038166879400969,0.6066144743433816,0.7282005035067463,0.700788495609891
424,0.5936086359213995,0.7094957450024015,0.6896197283327176,0.6155435363409649,0.7377244522179814,0.7278319155795325
425,0.5928059807178239,0.7412428041110248,0.6917133576942164,0.6752156449937601,0.7506646329205673,0.7073718438907305
426,0.6074976871435604,0.7253414651107205,0.6925857431321452,0.6277102904926434,0.7403618138342706,0.7281241854159468
427,0.619408762786839,0.7294472359931033,0.694744557877102,0.6650269399161983,0.7439338353894752,0.6995583275704563
428,0.617469265987481,0.7207765927093399,0.6817857779252269,0.6752534456644325,0.7190503915644869,0.703601794165016
429,0.5862305738788772,0.7228838078031778,0.7002063271789162,0.6152559702899956,0.7321698128317466,0.711949233595132
430,0.6078858215314402,0.7195735724050756,0.6754383275102276,0.6619085239496321,0.7165394977004713,0.6867559403143881
431,0.5993867330825382,0.7186532089907498,0.6953349286074078,0.6989139416372115,0.7328240263460769,0.70804799561063
432,0.5807858367541765,0.7442273610929786,0.7268041130824743,0.6617777860414547,0.7494616544578849,0.7231287588125179
433,0.6217461969593718,0.7500197992229749,0.7182807715022568,0.6505432949877006,0.7539865373209612,0.7482452031731466
434,0.5799632457613042,0.6967593947391971,0.6671252563157241,0.6502879644817088,0.6940920821204909,0.676802228000963
435,0.5865929708438217,0.742492684351357,0.692243621150213,0.6237726316418353,0.738062620927055,0.7124825490789101
436,0.5783667569553836,0.7291655140520252,0.7122688884183577,0.6292816463310519,0.7269919523917058,0.7269291847408166
437,0.5898765343896321,0.7111353153663644,0.6544230644108121,0.654808991835972,0.7219581989083613,0.704366433529122
438,0.6112422576867667,0.7156957419054686,0.6845712058577152,0.6868709730834643,0.7290081582851433,0.7138415964096128
439,0.5518501632391559,0.7405225999016121,0.7043004115009717,0.6761920372389881,0.7429300147302267,0.7263710901955198
440,0.646115368920715,0.727299975225867,0.6875253101836881,0.638330067700136,0.7309003176019565,0.7000281512807149
441,0.5888122130020607,0.7175971488669399,0.7053720070010027,0.6260675241313692,0.7367137748144904,0.722876164561641
442,0.5979353097394695,0.7218507366819313,0.686183613793621,0.6261781913364248,0.7339030971415434,0.7075584028804394
443,0.5863913103465658,0.7239208809736807,0.7062014698119599,0.6257758880902083,0.7315774937188156,0.7114099254194834
444,0.6199974353863891,0.740511602336485,0.6992315508460101,0.7082128806133261,0.7466605501668171,0.7035995351201382
445,0.5991345518794139,0.7287928216351579,0.6878094483116148,0.6535745636957454,0.7170310683010277,0.7065219237920173
446,0.6242837252692176,0.758656228433446,0.7001212777346538,0.6377122952851771,0.7620406058563826,0.7153512906608406
447,0.6224167781915971,0.7282867812454703,0.7105859855598785,0.6226300177511186,0.7316064362990357,0.7096566374552775
448,0.5860176592463676,0.7233623697653897,0.6978159066985563,0.6314492323137822,0.7287468905130596,0.7210374347609856
449,0.5873528012279593,0.7225212906592993,0.7019560339838511,0.674840958814597,0.7211253938988054,0.7121247545377228
450,0.5971581169085656,0.7358525278554893,0.708400939038999,0.6132919812013673,0.7423329766203302,0.7185710794236262
451,0.5626442821367602,0.7153927537041312,0.6890214439165123,0.6251664219212003,0.7265137815035316,0.6920498855457892
452,0.6169893472084015,0.7164428650274259,0.6934889905994217,0.7022543189926653,0.7120561269564862,0.6945390133779419
453,0.5660759739709389,0.7521312333578876,0.7024404986274565,0.6899669294541082,0.7548648146784644,0.7213672837199299
454,0.6050860355971895,0.7382262744821466,0.6980938703416474,0.6800793195758607,0.7391037999785746,0.7028569934675336
455,0.5603089246474179,0.7397526858775798,0.7442174447796078,0.6178748128731351,0.7521328393369151,0.7283803288614258
456,0.6083266342925696,0.7356902427981667,0.6726660247546035,0.6211819656187318,0.7452543059109724,0.7093811767264677
457,0.6078104533838371,0.688823550735037,0.6709186618833027,0.6167603941267582,0.695066105711202,0.6837380498102315
458,0.59202431184181,0.726463102433984,0.6777421457443834,0.6488773178250247,0.7486121456618748,0.7211918336944453
459,0.6228757230038117,0.7188117119485404,0.6900314899137813,0.6779894546051333,0.7322077240647543,0.7072026757052469
460,0.6394947792231547,0.7425229791095956,0.6909771747334625,0.7019314339630134,0.746731298005801,0.7107694981785835
461,0.5990100648741665,0.7274711401869618,0.664286048545578,0.6721966150221794,0.7316460112965645,0.6962368848543343
462,0.6068806796493555,0.7524685612858857,0.7213671962822596,0.6339949925369687,0.7484181293706703,0.7160988794176305
463,0.5830188213305096,0.7417234146142594,0.7039150022427251,0.6124541282839149,0.7621365805136607,0.7377073392762151
464,0.5499661045318304,0.7080480208813048,0.650976662055125,0.6397891369571616,0.7116620170328911,0.6748877611711003
465,0.584431882179013,0.7288673287340347,0.7136454384509102,0.6680250766858734,0.7333944440785412,0.7097502426860995
466,0.6115334330394306,0.7097417176035656,0.7019692423589105,0.6054818039204612,0.7346453218991309,0.7140285854819227
467,0.5916606531758232,0.7196432837167364,0.6847120510778395,0.6309899175645846,0.7195082193593149,0.6962501094404756
468,0.5629766654207697,0.7420916336706133,0.6745475840518158,0.6565376567225675,0.7409777744324653,0.7092036156198374
469,0.583748872122951,0.7402687298496768,0.6965852416189284,0.6543620140626855,0.7378838846661094,0.7048124663205895
470,0.5962068814417567,0.7245794011763175,0.7101682700048025,0.6202528873966786,0.742212770419737,0.7307640428704415
471,0.5937580225621246,0.7217539149868182,0.7125950676961774,0.6691977692451581,0.7366435677233304,0.709524390160242
472,0.6017547456527266,0.7396055172435035,0.6945461171741996,0.6296972736639603,0.7455198989728566,0.720809576214562
473,0.5763483803673745,0.7116272705050053,0.7092926480608648,0.6620026522602429,0.730392030833477,0.7051803185271034
474,0.5383522865427048,0.7320575011398271,0.654343026260491,0.6354219984069653,0.7150422557206318,0.6821620070723948
475,0.5932520197796601,0.7341996066206209,0.6711116451132361,0.6579384509033306,0.753811782596246,0.7145105541572673
476,0.6164013066421717,0.7169847029717642,0.6615462990645621,0.6470685744210793,0.7312360757393129,0.689341685055511
477,0.620176776526281,0.7317508019647564,0.7083980836496363,0.6194498374144422,0.7312005360685383,0.7133120718720722
478,0.6228693646350008,0.7367044445834892,0.6907787560992833,0.6524256791668954,0.738294459156451,0.6933721385388483
479,0.5758542834807059,0.7399285891315628,0.6835541381224329,0.6859950845760924,0.74894359602316,0.7134518687811862
480,0.6201943650801227,0.7196546525502986,0.6705418323854754,0.6454041275478388,0.7246506198208683,0.6821802910292798
481,0.6172197412602594,0.721075868397005,0.6810412625869366,0.6318406297731652,0.7378822317508954,0.6925028442645051
482,0.588779452242592,0.7066839826981107,0.6922590986454716,0.631594530765112,0.7173804380581101,0.6976210055502251
483,0.5976330813154725,0.7198080995898398,0.6830551045151527,0.6435239511020242,0.7346178854824312,0.7070395030802614
484,0.6048482941889475,0.7419509635733024,0.6945975570888995,0.6959564470673026,0.7373082924664978,0.716674279790704
485,0.5590911427692339,0.7502735030580492,0.7072903065923364,0.6779578178893456,0.746043709185141,0.7395910949919222
486,0.6087336860255389,0.7326736998641835,0.7001093297715472,0.6276295817505149,0.7398320344796342,0.7188071088683176
487,0.5911365757305929,0.7250721832724993,0.7136303476439922,0.6732952430028339,0.7361972120508374,0.7215911759931644
488,0.6130174606535982,0.6990267998100668,0.6579179979417189,0.6390479306855811,0.7100233787379561,0.6766597818589137
489,0.5881272989616462,0.735053485755644,0.7118888783799617,0.6697883417177476,0.7503246328311766,0.7050539500045264
490,0.5505922241485977,0.7380325594468738,0.7011103700061043,0.6354404693730844,0.754922786894596,0.7142828274566608
491,0.5348913999883883,0.71318091180375,0.6583309151771395,0.6289923924711488,0.7220594220490084,0.6867738978750284
492,0.6109160170174212,0.7230164487587695,0.6831990191248352,0.6242043285307055,0.738223788068271,0.70345925567457
493,0.577184700504854,0.730545962780443,0.6974147643891696,0.6545229802858962,0.7330053106277671,0.7165921743574251
494,0.5577229174720808,0.7390354006823996,0.6956278845712642,0.6093770889619767,0.7507608882629375,0.7126628331433784
495,0.596539629458862,0.7212387069980876,0.6855522680824848,0.6468640743548659,0.7243945513757721,0.7025694730744566
496,0.5775193769503035,0.7421070186676716,0.6944629961251794,0.6334166441305703,0.7417736734601101,0.731283113043254
497,0.597317825492522,0.7222426133476036,0.7045643621386068,0.6690932740098428,0.7275089238021674,0.7123012221580152
498,0.6069531759257624,0.7574512289260852,0.7182305368307716,0.6449890979073927,0.765050170845373,0.7339478829417487
499,0.5873471600827768,0.7385445343001275,0.6944002335407038,0.6896200185665159,0.7503050578830475,0.7154675059126405
500,0.5846390841072976,0.7312794349836109,0.6779658027810102,0.647545784927022,0.7377939131545226,0.7084361627491362
501,0.6171204153462733,0.7546429947897505,0.6998911895888329,0.6793457887470605,0.7451399508137696,0.6968880070993776
